tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version,ml_prob_STR,ml_label,norm_det,combined_score,final_flag
TX00000930,2025-12-09 04:09:56.091411,C100262,BEN2759,2615.67,UPI,completed,True,high,True,80.58.54.209,0,[],Low,deterministic-v1,rules-2025-12-09,0.16496212725928505,Normal,0.0,0.06598485090371402,Low
TX00002274,2025-12-09 04:10:11.091411,C100011,BEN3296,1827.58,UPI,completed,False,low,True,16.148.149.189,0,[],Low,deterministic-v1,rules-2025-12-09,0.12142818627154389,Normal,0.0,0.04857127450861756,Low
TX00002874,2025-12-09 04:10:17.091411,C100396,BEN6424,122.37,UPI,completed,True,low,True,213.34.156.38,0,[],Low,deterministic-v1,rules-2025-12-09,0.00503762864720388,Normal,0.0,0.002015051458881552,Low
TX00003165,2025-12-09 04:10:58.091411,C100361,BEN5259,226.44,UPI,completed,False,low,True,102.18.2.85,0,[],Low,deterministic-v1,rules-2025-12-09,0.009377958489604727,Normal,0.0,0.003751183395841891,Low
TX00002625,2025-12-09 04:12:06.091411,C100192,BEN7950,3018.31,UPI,completed,True,medium,True,232.119.82.9,0,[],Low,deterministic-v1,rules-2025-12-09,0.1648452160983714,Normal,0.0,0.06593808643934856,Low
TX00002072,2025-12-09 04:12:53.091411,C100143,BEN3154,2113.43,UPI,completed,True,low,True,52.155.154.68,0,[],Low,deterministic-v1,rules-2025-12-09,0.16858752988049758,Normal,0.0,0.06743501195219903,Low
TX00001997,2025-12-09 04:13:51.091411,C100352,BEN2675,7615.11,UPI,completed,True,low,True,8.24.46.172,0,[],Low,deterministic-v1,rules-2025-12-09,0.16056252593490578,Normal,0.0,0.06422501037396232,Low
TX00002866,2025-12-09 04:14:24.091411,C100252,BEN1500,448338.62,UPI,completed,True,low,True,32.201.3.211,80,['high_absolute_value'],High-Risk,deterministic-v1,rules-2025-12-09,0.2107470978544369,Normal,0.4,0.32429883914177476,Medium
TX00001511,2025-12-09 04:14:59.091411,C100246,BEN1510,4249.37,UPI,completed,True,low,True,156.146.198.149,0,[],Low,deterministic-v1,rules-2025-12-09,0.1216567709886227,Normal,0.0,0.04866270839544908,Low
TX00000845,2025-12-09 04:16:10.091411,C100063,BEN6997,574.47,UPI,completed,True,low,True,121.43.181.177,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0067039940495949545,Normal,0.5,0.302681597619838,Medium
TX00001414,2025-12-09 04:16:15.091411,C100007,BEN7639,1549.67,UPI,completed,True,low,True,172.2.240.66,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.187264072183316,Normal,0.5,0.3749056288733264,Medium
TX00002228,2025-12-09 04:16:54.091411,C100004,BEN9414,3635.54,UPI,completed,True,low,True,104.6.146.90,0,[],Low,deterministic-v1,rules-2025-12-09,0.18713959782854012,Normal,0.0,0.07485583913141605,Low
TX00001562,2025-12-09 04:17:02.091411,C100199,BEN2355,1682.39,UPI,completed,False,low,True,151.56.7.52,0,[],Low,deterministic-v1,rules-2025-12-09,0.13513482349894235,Normal,0.0,0.05405392939957694,Low
TX00003446,2025-12-09 04:17:45.091411,C100135,BEN7815,1710.1,UPI,completed,True,low,True,166.64.60.236,0,[],Low,deterministic-v1,rules-2025-12-09,0.17824461057355453,Normal,0.0,0.07129784422942181,Low
TX00001988,2025-12-09 04:18:21.091411,C100016,BEN6174,229.4,RTGS,completed,True,low,True,154.200.49.205,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.05807779582612836,Normal,0.15,0.11323111833045134,Low
TX00002949,2025-12-09 04:18:35.091411,C100189,BEN6092,1251.3,UPI,completed,True,medium,True,232.145.212.120,0,[],Low,deterministic-v1,rules-2025-12-09,0.13724987460962026,Normal,0.0,0.054899949843848106,Low
TX00000132,2025-12-09 04:18:42.091411,C100258,BEN2506,1823.82,UPI,completed,False,low,True,89.115.62.232,0,[],Low,deterministic-v1,rules-2025-12-09,0.12142818627154389,Normal,0.0,0.04857127450861756,Low
TX00003566,2025-12-09 04:18:58.091411,C100323,BEN5700,1792.03,UPI,completed,True,low,True,107.85.227.46,0,[],Low,deterministic-v1,rules-2025-12-09,0.16669027357639518,Normal,0.0,0.06667610943055807,Low
TX00002062,2025-12-09 04:19:13.091411,C100266,BEN8130,2148.77,NEFT,completed,True,low,True,55.47.93.20,0,[],Low,deterministic-v1,rules-2025-12-09,0.20675975128178192,Normal,0.0,0.08270390051271277,Low
TX00003990,2025-12-09 04:20:16.091411,C100360,BEN1832,1894.06,UPI,completed,True,low,True,213.98.128.215,0,[],Low,deterministic-v1,rules-2025-12-09,0.15790818591922826,Normal,0.0,0.0631632743676913,Low
TX00002652,2025-12-09 04:21:49.091411,C100177,BEN3431,4109.45,UPI,completed,True,low,True,48.36.166.221,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.19424808890408213,Normal,0.5,0.3776992355616329,Medium
TX00001712,2025-12-09 04:22:31.091411,C100324,BEN4020,2955.78,UPI,completed,False,low,True,106.236.139.210,0,[],Low,deterministic-v1,rules-2025-12-09,0.1433697051104057,Normal,0.0,0.05734788204416228,Low
TX00000797,2025-12-09 04:23:09.091411,C100115,BEN7463,2198.73,UPI,completed,True,low,True,98.146.80.177,0,[],Low,deterministic-v1,rules-2025-12-09,0.17545161718208493,Normal,0.0,0.07018064687283397,Low
TX00001324,2025-12-09 04:24:07.091411,C100205,BEN7190,72.26,UPI,completed,True,medium,True,79.24.35.130,0,[],Low,deterministic-v1,rules-2025-12-09,0.00503762864720388,Normal,0.0,0.002015051458881552,Low
TX00002160,2025-12-09 04:24:15.091411,C100237,BEN7433,5581.1,UPI,completed,True,low,True,88.21.27.121,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.19039318805480893,Normal,0.5,0.37615727522192355,Medium
TX00001261,2025-12-09 04:24:22.091411,C100141,BEN6020,564.26,UPI,completed,True,low,True,201.214.99.141,0,[],Low,deterministic-v1,rules-2025-12-09,0.0067039940495949545,Normal,0.0,0.002681597619837982,Low
TX00000303,2025-12-09 04:27:49.091411,C100316,BEN7627,2689.92,UPI,completed,True,low,True,88.194.163.41,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.16561868900658372,Normal,0.5,0.3662474756026335,Medium
TX00002877,2025-12-09 04:28:00.091411,C100198,BEN6993,735.38,UPI,completed,True,low,True,137.245.230.129,0,[],Low,deterministic-v1,rules-2025-12-09,0.010890187738784547,Normal,0.0,0.004356075095513819,Low
TX00000759,2025-12-09 04:29:56.091411,C100225,BEN3452,334.49,UPI,completed,False,low,True,207.209.28.189,0,[],Low,deterministic-v1,rules-2025-12-09,0.010132675470736801,Normal,0.0,0.004053070188294721,Low
TX00003995,2025-12-09 04:30:34.091411,C100055,BEN9219,839.68,UPI,completed,True,low,True,225.120.169.43,0,[],Low,deterministic-v1,rules-2025-12-09,0.01555981007761952,Normal,0.0,0.006223924031047809,Low
TX00001743,2025-12-09 04:31:34.091411,C100261,BEN3828,256.46,RTGS,completed,False,low,True,193.248.116.130,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.044997861609781115,Normal,0.15,0.10799914464391244,Low
TX00001657,2025-12-09 04:34:46.091411,C100150,BEN8755,268.76,NEFT,completed,True,low,True,146.137.224.131,0,[],Low,deterministic-v1,rules-2025-12-09,0.011495268669088931,Normal,0.0,0.004598107467635572,Low
TX00001229,2025-12-09 04:35:19.091411,C100372,BEN8816,3047.38,UPI,completed,True,low,True,107.92.133.189,0,[],Low,deterministic-v1,rules-2025-12-09,0.1648452160983714,Normal,0.0,0.06593808643934856,Low
TX00002437,2025-12-09 04:35:52.091411,C100070,BEN6795,2953.17,UPI,completed,True,low,True,75.21.108.74,0,[],Low,deterministic-v1,rules-2025-12-09,0.16502143531012084,Normal,0.0,0.06600857412404834,Low
TX00000801,2025-12-09 04:37:15.091411,C100159,BEN8259,366.29,UPI,completed,False,low,True,95.67.205.104,0,[],Low,deterministic-v1,rules-2025-12-09,0.010132675470736801,Normal,0.0,0.004053070188294721,Low
TX00003725,2025-12-09 04:39:34.091411,C100182,BEN5015,1616.25,UPI,completed,True,low,True,218.127.179.72,0,[],Low,deterministic-v1,rules-2025-12-09,0.17549539033485403,Normal,0.0,0.07019815613394162,Low
TX00002233,2025-12-09 04:40:53.091411,C100300,BEN8331,812.36,UPI,completed,True,low,True,104.110.67.166,0,[],Low,deterministic-v1,rules-2025-12-09,0.014309810077619521,Normal,0.0,0.0057239240310478084,Low
TX00000865,2025-12-09 04:42:45.091411,C100063,BEN9668,2567.37,UPI,completed,True,low,True,7.154.166.48,0,[],Low,deterministic-v1,rules-2025-12-09,0.16403663427760637,Normal,0.0,0.06561465371104255,Low
TX00000599,2025-12-09 04:44:08.091411,C100209,BEN3315,562.18,UPI,reversed,True,high,True,111.47.242.114,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09,0.00850976265911998,Normal,0.0,0.003403905063647992,Low
TX00000211,2025-12-09 04:45:41.091411,C100154,BEN4908,2610.88,UPI,completed,False,low,True,170.172.20.190,0,[],Low,deterministic-v1,rules-2025-12-09,0.12605860098242244,Normal,0.0,0.05042344039296898,Low
TX00000516,2025-12-09 04:47:34.091411,C100392,BEN3708,1058.95,UPI,completed,True,low,True,2.123.41.89,0,[],Low,deterministic-v1,rules-2025-12-09,0.3220707264218599,Normal,0.0,0.12882829056874398,Low
TX00001980,2025-12-09 04:47:41.091411,C100040,BEN2222,1574.15,RTGS,completed,True,medium,True,131.63.177.120,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.18897369276583464,Normal,0.15,0.16558947710633387,Low
TX00003927,2025-12-09 04:48:09.091411,C100273,BEN9569,1231.81,UPI,completed,True,high,True,55.104.18.205,0,[],Low,deterministic-v1,rules-2025-12-09,0.17857717041510995,Normal,0.0,0.07143086816604398,Low
TX00001292,2025-12-09 04:50:12.091411,C100157,BEN2643,3286.23,UPI,completed,True,medium,True,200.82.150.230,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.17129300706161993,Normal,0.5,0.36851720282464795,Medium
TX00001652,2025-12-09 04:52:18.091411,C100352,BEN2497,4707.05,UPI,completed,True,low,True,126.27.64.189,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.19245596822915767,Normal,0.5,0.37698238729166306,Medium
TX00002687,2025-12-09 04:52:25.091411,C100239,BEN8550,2129.51,UPI,completed,True,low,True,154.23.195.169,0,[],Low,deterministic-v1,rules-2025-12-09,0.16858752988049758,Normal,0.0,0.06743501195219903,Low
TX00002672,2025-12-09 04:53:20.091411,C100133,BEN1089,7960.56,NEFT,completed,True,low,True,58.12.71.213,0,[],Low,deterministic-v1,rules-2025-12-09,0.14599821495635107,Normal,0.0,0.05839928598254043,Low
TX00001064,2025-12-09 04:53:25.091411,C100351,BEN9110,2286.67,UPI,completed,False,low,True,164.40.194.108,0,[],Low,deterministic-v1,rules-2025-12-09,0.11105935680703247,Normal,0.0,0.04442374272281299,Low
TX00003539,2025-12-09 04:53:29.091411,C100285,BEN3615,4415.83,UPI,completed,True,low,True,176.66.69.89,0,[],Low,deterministic-v1,rules-2025-12-09,0.18789992531744834,Normal,0.0,0.07515997012697934,Low
TX00001671,2025-12-09 04:54:08.091411,C100222,BEN2098,1384.35,NEFT,completed,True,low,True,201.125.84.88,0,[],Low,deterministic-v1,rules-2025-12-09,0.15646560051654174,Normal,0.0,0.0625862402066167,Low
TX00002281,2025-12-09 04:54:13.091411,C100394,BEN6050,682.24,UPI,completed,True,medium,True,71.142.227.180,0,[],Low,deterministic-v1,rules-2025-12-09,0.010751117970847412,Normal,0.0,0.004300447188338965,Low
TX00000683,2025-12-09 04:54:24.091411,C100388,BEN8393,1466.97,RTGS,completed,True,low,True,140.242.65.186,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.1789545469631836,Normal,0.15,0.16158181878527345,Low
TX00000578,2025-12-09 04:59:20.091411,C100275,BEN9314,559.26,UPI,completed,True,medium,True,118.159.113.128,0,[],Low,deterministic-v1,rules-2025-12-09,0.0067039940495949545,Normal,0.0,0.002681597619837982,Low
TX00002057,2025-12-09 05:00:28.091411,C100060,BEN6342,1746.99,UPI,completed,True,low,True,31.226.168.213,0,[],Low,deterministic-v1,rules-2025-12-09,0.17563571600540556,Normal,0.0,0.07025428640216223,Low
TX00001734,2025-12-09 05:01:33.091411,C100346,BEN7820,602.04,UPI,completed,True,low,True,15.219.27.106,0,[],Low,deterministic-v1,rules-2025-12-09,0.008195687688831619,Normal,0.0,0.0032782750755326476,Low
TX00001311,2025-12-09 05:01:38.091411,C100291,BEN8971,1402.07,UPI,completed,True,low,True,26.49.102.140,0,[],Low,deterministic-v1,rules-2025-12-09,0.17653405562299254,Normal,0.0,0.07061362224919703,Low
TX00003161,2025-12-09 05:06:10.091411,C100171,BEN4148,1375.23,UPI,completed,False,low,True,72.173.27.4,0,[],Low,deterministic-v1,rules-2025-12-09,0.11989896374640421,Normal,0.0,0.04795958549856169,Low
TX00000203,2025-12-09 05:06:45.091411,C100018,BEN8546,2364.99,UPI,completed,True,low,True,176.85.205.235,0,[],Low,deterministic-v1,rules-2025-12-09,0.12902957165924053,Normal,0.0,0.051611828663696215,Low
TX00003102,2025-12-09 05:06:58.091411,C100276,BEN1292,1928.31,UPI,completed,True,low,True,157.199.119.174,0,[],Low,deterministic-v1,rules-2025-12-09,0.1737899944300888,Normal,0.0,0.06951599777203553,Low
TX00000649,2025-12-09 05:10:08.091411,C100236,BEN5775,2126.45,UPI,completed,True,low,True,38.66.156.19,0,[],Low,deterministic-v1,rules-2025-12-09,0.1729385134110463,Normal,0.0,0.06917540536441852,Low
TX00000218,2025-12-09 05:10:26.091411,C100296,BEN9765,3793.91,UPI,completed,True,low,True,187.201.145.67,0,[],Low,deterministic-v1,rules-2025-12-09,0.18557898347563423,Normal,0.0,0.07423159339025369,Low
TX00001208,2025-12-09 05:10:49.091411,C100309,BEN6311,337.53,UPI,completed,True,low,True,140.217.28.107,0,[],Low,deterministic-v1,rules-2025-12-09,0.007158848312519059,Normal,0.0,0.0028635393250076237,Low
TX00000803,2025-12-09 05:10:51.091411,C100231,BEN8765,4578.85,UPI,completed,True,low,True,65.137.205.133,0,[],Low,deterministic-v1,rules-2025-12-09,0.17782000946599916,Normal,0.0,0.07112800378639966,Low
TX00003361,2025-12-09 05:10:54.091411,C100368,BEN8514,4490.69,UPI,completed,True,low,True,65.142.231.34,0,[],Low,deterministic-v1,rules-2025-12-09,0.1316159015589242,Normal,0.0,0.05264636062356968,Low
TX00003834,2025-12-09 05:11:17.091411,C100144,BEN1281,3562.42,UPI,completed,True,low,True,107.136.104.124,0,[],Low,deterministic-v1,rules-2025-12-09,0.1785031245800065,Normal,0.0,0.0714012498320026,Low
TX00003997,2025-12-09 05:12:08.091411,C100288,BEN5749,7669.01,UPI,completed,True,low,True,234.52.59.205,0,[],Low,deterministic-v1,rules-2025-12-09,0.15342705452790092,Normal,0.0,0.061370821811160374,Low
TX00000736,2025-12-09 05:12:55.091411,C100047,BEN8768,2068.56,UPI,completed,True,medium,True,51.52.117.60,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.1800586923414248,Normal,0.5,0.3720234769365699,Medium
TX00002662,2025-12-09 05:15:23.091411,C100197,BEN8322,1858.39,UPI,completed,True,low,True,97.95.26.5,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.17726357758284156,Normal,0.5,0.3709054310331366,Medium
TX00002416,2025-12-09 05:16:33.091411,C100134,BEN8644,1570.48,UPI,completed,False,medium,True,30.169.119.162,0,[],Low,deterministic-v1,rules-2025-12-09,0.1297414278288995,Normal,0.0,0.0518965711315598,Low
TX00000119,2025-12-09 05:18:18.091411,C100215,BEN1960,3344.7,UPI,completed,True,low,True,187.250.229.34,0,[],Low,deterministic-v1,rules-2025-12-09,0.16913416139893925,Normal,0.0,0.06765366455957571,Low
TX00003548,2025-12-09 05:19:32.091411,C100080,BEN6822,4029.29,UPI,completed,True,low,True,120.126.242.93,0,[],Low,deterministic-v1,rules-2025-12-09,0.1793294298845382,Normal,0.0,0.07173177195381529,Low
TX00002599,2025-12-09 05:20:33.091411,C100269,BEN1679,1411.7,UPI,completed,False,medium,True,26.207.4.205,0,[],Low,deterministic-v1,rules-2025-12-09,0.12045930857399043,Normal,0.0,0.048183723429596176,Low
TX00002907,2025-12-09 05:21:40.091411,C100144,BEN3496,6092.37,UPI,completed,True,low,True,130.179.214.214,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09,0.12989279336227205,Normal,0.225,0.18695711734490883,Low
TX00003216,2025-12-09 05:23:16.091411,C100129,BEN6783,2046.19,UPI,completed,True,medium,True,250.100.85.56,0,[],Low,deterministic-v1,rules-2025-12-09,0.1787303060537994,Normal,0.0,0.07149212242151975,Low
TX00000809,2025-12-09 05:23:58.091411,C100034,BEN1683,3747.62,UPI,completed,True,low,True,59.226.79.4,0,[],Low,deterministic-v1,rules-2025-12-09,0.15488203272858322,Normal,0.0,0.061952813091433294,Low
TX00000608,2025-12-09 05:25:07.091411,C100121,BEN1220,405126.29,UPI,completed,False,low,True,36.52.236.191,150,"['high_absolute_value', 'non_kyc_high_amount']",STR,deterministic-v1,rules-2025-12-09,0.4235175456495049,Suspicious,0.75,0.6194070182598019,High-Risk
TX00003914,2025-12-09 05:26:23.091411,C100150,BEN7657,1291.11,UPI,completed,True,low,True,22.229.225.186,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.17655292174152679,Normal,0.5,0.3706211686966107,Medium
TX00003031,2025-12-09 05:26:49.091411,C100354,BEN6248,2101.12,UPI,completed,False,low,True,207.174.187.48,0,[],Low,deterministic-v1,rules-2025-12-09,0.12031715598521223,Normal,0.0,0.048126862394084896,Low
TX00002056,2025-12-09 05:26:53.091411,C100110,BEN2439,184.86,UPI,completed,True,medium,True,156.165.213.214,0,[],Low,deterministic-v1,rules-2025-12-09,0.0054972968892778,Normal,0.0,0.00219891875571112,Low
TX00000805,2025-12-09 05:27:06.091411,C100139,BEN3688,2289.43,UPI,completed,True,low,True,187.99.222.193,0,[],Low,deterministic-v1,rules-2025-12-09,0.1674740031008594,Normal,0.0,0.06698960124034375,Low
TX00003401,2025-12-09 05:27:18.091411,C100090,BEN3039,569.81,UPI,completed,False,low,True,187.14.39.161,0,[],Low,deterministic-v1,rules-2025-12-09,0.01404095052844826,Normal,0.0,0.0056163802113793045,Low
TX00001247,2025-12-09 05:29:58.091411,C100281,BEN6574,753.18,UPI,completed,True,medium,True,138.157.149.67,0,[],Low,deterministic-v1,rules-2025-12-09,0.012477666414902135,Normal,0.0,0.004991066565960854,Low
TX00000895,2025-12-09 05:30:23.091411,C100299,BEN9745,3501.39,UPI,completed,False,low,True,23.13.31.136,0,[],Low,deterministic-v1,rules-2025-12-09,0.17496745754330614,Normal,0.0,0.06998698301732247,Low
TX00003297,2025-12-09 05:31:03.091411,C100365,BEN2654,472.37,UPI,completed,True,low,True,86.55.161.35,0,[],Low,deterministic-v1,rules-2025-12-09,0.007335216509928572,Normal,0.0,0.002934086603971429,Low
TX00003901,2025-12-09 05:33:16.091411,C100284,BEN1460,2881.72,UPI,completed,True,high,True,219.187.198.175,0,[],Low,deterministic-v1,rules-2025-12-09,0.16762048936325524,Normal,0.0,0.0670481957453021,Low
TX00001594,2025-12-09 05:33:52.091411,C100117,BEN7071,2154.66,UPI,completed,True,medium,True,181.136.59.9,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.17513593404596697,Normal,0.5,0.3700543736183868,Medium
TX00003359,2025-12-09 05:34:13.091411,C100393,BEN5563,5124.48,NEFT,completed,False,medium,True,35.112.174.89,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09,0.12976798231249984,Normal,0.225,0.18690719292499994,Low
TX00000676,2025-12-09 05:34:36.091411,C100129,BEN7512,2127.3,UPI,completed,True,medium,True,43.245.65.107,0,[],Low,deterministic-v1,rules-2025-12-09,0.1729385134110463,Normal,0.0,0.06917540536441852,Low
TX00000208,2025-12-09 05:36:14.091411,C100145,BEN6549,400.63,UPI,completed,False,low,True,115.158.92.80,0,[],Low,deterministic-v1,rules-2025-12-09,0.013311581814177565,Normal,0.0,0.005324632725671026,Low
TX00003038,2025-12-09 05:37:04.091411,C100331,BEN4566,2883.26,UPI,completed,False,medium,True,123.210.225.122,0,[],Low,deterministic-v1,rules-2025-12-09,0.12130974942582638,Normal,0.0,0.04852389977033056,Low
TX00002663,2025-12-09 05:38:25.091411,C100166,BEN6376,29.95,UPI,completed,False,low,True,86.66.227.145,0,[],Low,deterministic-v1,rules-2025-12-09,0.008680332791731197,Normal,0.0,0.003472133116692479,Low
TX00000022,2025-12-09 05:39:14.091411,C100350,BEN1981,800.47,UPI,completed,True,low,True,28.82.62.120,0,[],Low,deterministic-v1,rules-2025-12-09,0.014438450728627625,Normal,0.0,0.005775380291451051,Low
TX00000964,2025-12-09 05:39:58.091411,C100158,BEN5256,618.34,UPI,completed,True,high,True,228.181.70.221,0,[],Low,deterministic-v1,rules-2025-12-09,0.008257226150370079,Normal,0.0,0.003302890460148032,Low
TX00002704,2025-12-09 05:41:07.091411,C100265,BEN3265,6430.19,UPI,completed,True,medium,True,32.219.21.7,0,[],Low,deterministic-v1,rules-2025-12-09,0.11647125521071175,Normal,0.0,0.0465885020842847,Low
TX00000701,2025-12-09 05:42:24.091411,C100128,BEN4951,2275.71,UPI,completed,True,low,True,150.59.237.148,0,[],Low,deterministic-v1,rules-2025-12-09,0.1674740031008594,Normal,0.0,0.06698960124034375,Low
TX00002472,2025-12-09 05:42:37.091411,C100348,BEN2151,1057.09,RTGS,completed,False,low,True,157.123.155.63,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.07143430431064261,Normal,0.15,0.11857372172425704,Low
TX00003018,2025-12-09 05:43:31.091411,C100007,BEN9888,1329.58,UPI,completed,True,low,True,83.249.233.73,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.19123528524642203,Normal,0.5,0.3764941140985688,Medium
TX00000542,2025-12-09 05:43:56.091411,C100325,BEN5124,2726.88,UPI,completed,True,medium,True,80.161.113.29,0,[],Low,deterministic-v1,rules-2025-12-09,0.16801856482131886,Normal,0.0,0.06720742592852755,Low
TX00000778,2025-12-09 05:45:23.091411,C100377,BEN8361,6885.65,UPI,completed,True,low,True,185.28.250.88,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.18039592095801738,Normal,0.725,0.5071583683832069,High-Risk
TX00001246,2025-12-09 05:49:09.091411,C100318,BEN8857,4194.61,RTGS,completed,True,low,True,12.67.118.32,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09,0.5772857086951578,Suspicious,0.65,0.6209142834780632,High-Risk
TX00003064,2025-12-09 05:49:53.091411,C100321,BEN4999,224.93,NEFT,completed,True,medium,True,186.162.46.190,0,[],Low,deterministic-v1,rules-2025-12-09,0.006920640563047213,Normal,0.0,0.0027682562252188854,Low
TX00003928,2025-12-09 05:52:02.091411,C100299,BEN9076,1082.18,UPI,completed,False,low,True,182.201.208.152,0,[],Low,deterministic-v1,rules-2025-12-09,0.2452828100937214,Normal,0.0,0.09811312403748856,Low
TX00001141,2025-12-09 05:53:49.091411,C100052,BEN7747,1937.87,NEFT,completed,True,low,True,90.223.203.169,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.2955383870064396,Normal,0.5,0.4182153548025758,Medium
TX00002596,2025-12-09 05:53:52.091411,C100181,BEN8121,6702.83,UPI,completed,True,high,True,39.36.70.53,0,[],Low,deterministic-v1,rules-2025-12-09,0.16431532061929877,Normal,0.0,0.0657261282477195,Low
TX00002978,2025-12-09 05:54:09.091411,C100006,BEN3613,1106.46,UPI,completed,True,low,True,190.148.179.21,0,[],Low,deterministic-v1,rules-2025-12-09,0.24926018640245937,Normal,0.0,0.09970407456098375,Low
TX00000110,2025-12-09 05:55:12.091411,C100286,BEN6499,401.62,UPI,completed,True,low,True,149.242.159.19,0,[],Low,deterministic-v1,rules-2025-12-09,0.007335216509928572,Normal,0.0,0.002934086603971429,Low
TX00000917,2025-12-09 05:55:34.091411,C100273,BEN9744,2507.39,UPI,completed,True,high,True,103.36.247.118,0,[],Low,deterministic-v1,rules-2025-12-09,0.16610317675900815,Normal,0.0,0.06644127070360327,Low
TX00001280,2025-12-09 05:57:32.091411,C100288,BEN8217,546.66,UPI,completed,True,low,True,3.207.143.66,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.007493306736450667,Normal,0.5,0.30299732269458024,Medium
TX00003122,2025-12-09 05:57:51.091411,C100385,BEN9436,2105.78,UPI,completed,True,low,True,65.201.185.218,0,[],Low,deterministic-v1,rules-2025-12-09,0.1729385134110463,Normal,0.0,0.06917540536441852,Low
TX00003063,2025-12-09 05:59:07.091411,C100064,BEN2164,7645.13,UPI,reversed,True,medium,True,3.90.110.26,45,"['dormant_account_spike', 'auto_reversal_sim']",Medium,deterministic-v1,rules-2025-12-09,0.10803471129931445,Normal,0.225,0.1782138845197258,Low
TX00001918,2025-12-09 06:00:21.091411,C100344,BEN8250,170.38,NEFT,completed,True,low,True,7.234.14.88,0,[],Low,deterministic-v1,rules-2025-12-09,0.004270199585073154,Normal,0.0,0.0017080798340292616,Low
TX00000145,2025-12-09 06:07:34.091411,C100169,BEN8848,2380.98,UPI,completed,True,low,True,47.133.246.104,0,[],Low,deterministic-v1,rules-2025-12-09,0.004056128913954571,Normal,0.0,0.0016224515655818283,Low
TX00003965,2025-12-09 06:07:43.091411,C100006,BEN8612,333.27,UPI,completed,True,low,True,109.160.73.125,0,[],Low,deterministic-v1,rules-2025-12-09,0.0007415621361432693,Normal,0.0,0.00029662485445730775,Low
TX00001378,2025-12-09 06:08:51.091411,C100300,BEN7078,1517.0,UPI,completed,True,low,True,217.224.60.154,0,[],Low,deterministic-v1,rules-2025-12-09,0.0086858774980479,Normal,0.0,0.00347435099921916,Low
TX00002809,2025-12-09 06:10:32.091411,C100381,BEN6685,3362.65,UPI,completed,True,low,True,122.226.69.183,0,[],Low,deterministic-v1,rules-2025-12-09,0.010565544176280457,Normal,0.0,0.004226217670512183,Low
TX00001245,2025-12-09 06:10:53.091411,C100147,BEN3893,676.67,UPI,completed,True,medium,True,163.232.240.134,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0012713524663848482,Normal,0.5,0.30050854098655394,Medium
TX00001750,2025-12-09 06:13:00.091411,C100383,BEN3534,1103.32,UPI,completed,True,low,True,198.44.219.41,0,[],Low,deterministic-v1,rules-2025-12-09,0.005395227997614604,Normal,0.0,0.0021580911990458414,Low
TX00000835,2025-12-09 06:13:10.091411,C100358,BEN6525,188.43,NEFT,reversed,True,low,True,245.214.127.26,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09,0.0042255100695076766,Normal,0.0,0.0016902040278030707,Low
TX00002218,2025-12-09 06:13:11.091411,C100372,BEN9557,10829.78,NEFT,completed,True,low,True,144.124.93.147,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.08505103275016071,Normal,0.5,0.33402041310006425,Medium
TX00000141,2025-12-09 06:13:59.091411,C100297,BEN1600,2375.32,UPI,completed,True,low,True,102.94.129.3,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004056128913954571,Normal,0.5,0.3016224515655818,Medium
