tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version
TX00002826,2025-12-09T10:32:12.091411,C100104,BEN6781,1910.27,UPI,completed,True,low,True,210.173.173.148,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001679,2025-12-09T10:34:43.091411,C100170,BEN1756,7599.91,NEFT,completed,True,medium,True,188.240.138.69,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002204,2025-12-09T10:35:27.091411,C100048,BEN9312,763.12,UPI,completed,True,low,True,121.40.225.44,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002721,2025-12-09T10:35:30.091411,C100150,BEN7858,1082.59,UPI,completed,True,low,True,126.133.230.216,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003222,2025-12-09T10:35:51.091411,C100351,BEN2339,318.27,UPI,completed,False,low,True,212.26.170.143,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001059,2025-12-09T10:36:43.091411,C100208,BEN7159,186.01,UPI,completed,True,low,True,100.133.103.13,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002915,2025-12-09T10:39:55.091411,C100292,BEN5263,1492.49,NEFT,completed,True,low,True,190.120.146.177,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003858,2025-12-09T10:40:54.091411,C100236,BEN3439,4078.68,NEFT,completed,True,low,True,44.83.157.12,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000940,2025-12-09T10:41:15.091411,C100384,BEN5782,2687.47,UPI,completed,True,low,True,101.245.174.158,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003691,2025-12-09T10:42:03.091411,C100121,BEN5073,455.36,UPI,completed,False,low,True,127.73.45.94,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002783,2025-12-09T10:43:03.091411,C100248,BEN4144,2246.83,UPI,completed,True,low,True,214.2.218.195,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003738,2025-12-09T10:43:29.091411,C100143,BEN3618,5863.45,UPI,completed,True,low,True,162.95.98.80,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001667,2025-12-09T10:44:37.091411,C100254,BEN2825,5221.6,UPI,completed,True,low,True,60.120.116.218,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00000741,2025-12-09T10:45:16.091411,C100276,BEN3903,1986.15,UPI,completed,True,low,True,238.31.117.123,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002725,2025-12-09T10:45:22.091411,C100246,BEN9551,5989.57,UPI,completed,True,low,True,107.234.51.233,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003415,2025-12-09T10:46:10.091411,C100343,BEN7609,2213.07,UPI,completed,True,low,True,47.63.36.189,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001744,2025-12-09T10:46:51.091411,C100133,BEN5684,1349.8,UPI,completed,True,low,True,149.95.44.133,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002827,2025-12-09T10:49:37.091411,C100356,BEN4479,1499.11,UPI,completed,True,low,True,187.68.11.187,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000802,2025-12-09T10:50:18.091411,C100195,BEN6513,5122.62,UPI,completed,True,low,True,76.47.247.196,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003326,2025-12-09T10:50:19.091411,C100123,BEN7307,1634.76,UPI,completed,True,high,True,135.93.14.120,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002928,2025-12-09T10:51:45.091411,C100233,BEN9681,4290.87,UPI,completed,False,medium,True,118.161.167.67,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003364,2025-12-09T10:52:32.091411,C100047,BEN8558,1729.36,UPI,completed,True,medium,True,220.192.187.146,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001150,2025-12-09T10:52:43.091411,C100004,BEN3307,2771.32,UPI,completed,True,low,True,28.84.137.87,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001912,2025-12-09T10:53:39.091411,C100002,BEN7925,1950.1,NEFT,completed,False,low,True,63.78.11.235,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001990,2025-12-09T10:53:58.091411,C100134,BEN2796,1299.89,UPI,blocked,False,medium,False,98.15.95.247,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001635,2025-12-09T10:56:35.091411,C100071,BEN3641,193.45,RTGS,completed,True,medium,True,230.5.137.129,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001768,2025-12-09T10:56:43.091411,C100198,BEN8892,2903.49,UPI,completed,True,low,True,100.147.225.213,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003867,2025-12-09T10:57:54.091411,C100062,BEN7995,1543.49,RTGS,completed,True,low,True,187.107.162.85,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003155,2025-12-09T10:58:30.091411,C100090,BEN1304,3536.99,UPI,completed,False,low,True,231.114.236.2,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001403,2025-12-09T11:00:23.091411,C100178,BEN4360,810.05,UPI,completed,True,low,True,133.151.159.185,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002878,2025-12-09T11:03:42.091411,C100046,BEN4611,734.65,UPI,completed,True,low,True,215.179.115.151,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000811,2025-12-09T11:03:56.091411,C100185,BEN4562,1311.43,UPI,completed,False,medium,True,132.170.66.224,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001820,2025-12-09T11:04:43.091411,C100263,BEN4427,2131.54,UPI,completed,True,medium,True,144.215.120.226,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000583,2025-12-09T11:05:13.091411,C100310,BEN7113,1298.92,UPI,completed,False,low,True,128.47.138.56,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000613,2025-12-09T11:08:10.091411,C100236,BEN8608,1425.57,UPI,completed,True,low,True,170.232.45.39,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001082,2025-12-09T11:08:31.091411,C100072,BEN1121,888.45,UPI,completed,True,low,True,92.228.127.91,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003530,2025-12-09T11:08:47.091411,C100166,BEN4606,2632.01,NEFT,completed,False,low,True,29.69.195.174,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001410,2025-12-09T11:08:59.091411,C100351,BEN1418,6115.28,UPI,completed,False,low,True,151.155.88.34,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001995,2025-12-09T11:10:48.091411,C100003,BEN5102,544.13,UPI,completed,True,low,True,186.41.205.212,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000821,2025-12-09T11:13:25.091411,C100359,BEN9552,403.64,UPI,completed,True,low,True,119.93.86.131,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003863,2025-12-09T11:14:47.091411,C100197,BEN4412,5031.64,UPI,completed,True,low,True,198.111.180.64,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00003822,2025-12-09T11:15:37.091411,C100233,BEN6213,1942.63,RTGS,completed,False,medium,True,135.223.40.37,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00002674,2025-12-09T11:16:07.091411,C100235,BEN5237,44.19,UPI,completed,True,low,True,193.17.97.99,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000847,2025-12-09T11:17:18.091411,C100159,BEN3262,1674.09,NEFT,completed,False,low,True,65.23.72.72,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001002,2025-12-09T11:17:31.091411,C100121,BEN1566,5287.17,UPI,blocked,False,low,False,85.89.219.250,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001102,2025-12-09T11:19:06.091411,C100072,BEN5374,1835.41,UPI,completed,True,low,True,209.6.17.111,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001076,2025-12-09T11:21:33.091411,C100134,BEN8337,537.08,RTGS,completed,False,medium,True,216.154.203.20,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00000619,2025-12-09T11:22:19.091411,C100274,BEN2972,124.75,UPI,completed,True,low,True,8.167.165.196,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001868,2025-12-09T11:23:54.091411,C100185,BEN7221,10109.67,UPI,completed,False,medium,True,99.69.243.186,70,['non_kyc_high_amount'],Medium,deterministic-v1,rules-2025-12-09
TX00002316,2025-12-09T11:25:06.091411,C100152,BEN1570,157.31,UPI,completed,True,low,True,204.68.51.126,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003473,2025-12-09T11:26:27.091411,C100026,BEN7150,4759.71,UPI,completed,True,low,True,8.142.117.233,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002418,2025-12-09T11:27:34.091411,C100085,BEN9175,4087.32,UPI,reversed,True,low,True,45.146.97.9,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00000707,2025-12-09T11:27:35.091411,C100037,BEN9602,1265.46,UPI,completed,True,low,True,160.114.19.109,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003628,2025-12-09T11:27:38.091411,C100266,BEN9158,171.07,UPI,completed,True,low,True,228.7.36.146,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000330,2025-12-09T11:30:10.091411,C100056,BEN4934,2886.36,UPI,completed,True,medium,True,137.97.178.96,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002017,2025-12-09T11:30:15.091411,C100371,BEN1729,4802.47,UPI,completed,True,high,True,100.16.47.26,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001262,2025-12-09T11:32:02.091411,C100075,BEN3181,8644.37,UPI,completed,False,low,True,48.128.109.233,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002876,2025-12-09T11:32:54.091411,C100171,BEN1824,522.69,UPI,completed,False,low,True,1.102.10.38,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000711,2025-12-09T11:33:35.091411,C100125,BEN9452,237.62,UPI,completed,False,low,True,148.97.187.11,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001659,2025-12-09T11:34:17.091411,C100130,BEN5149,431.17,UPI,completed,True,low,True,65.120.8.113,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003481,2025-12-09T11:35:38.091411,C100055,BEN1193,677.89,UPI,completed,True,low,True,156.44.176.199,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000855,2025-12-09T11:35:44.091411,C100020,BEN2607,837.41,UPI,completed,False,low,True,62.228.35.185,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003456,2025-12-09T11:36:06.091411,C100176,BEN2191,2367.11,UPI,completed,True,low,True,31.215.164.168,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002969,2025-12-09T11:36:49.091411,C100147,BEN2413,2733.77,RTGS,completed,True,medium,True,40.99.224.61,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00003328,2025-12-09T11:37:59.091411,C100068,BEN2136,623.22,UPI,completed,True,medium,True,158.58.226.17,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000233,2025-12-09T11:38:29.091411,C100145,BEN4377,934.43,UPI,completed,False,low,True,108.2.143.61,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002246,2025-12-09T11:38:36.091411,C100204,BEN3315,1470.68,UPI,completed,True,low,True,5.191.218.47,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000137,2025-12-09T11:38:45.091411,C100373,BEN3316,913.95,UPI,completed,False,medium,True,42.48.57.158,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001330,2025-12-09T11:40:48.091411,C100250,BEN2094,1208.49,UPI,completed,True,medium,True,26.92.44.104,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000051,2025-12-09T11:41:17.091411,C100290,BEN5593,6995.61,UPI,completed,True,low,True,62.146.214.218,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000250,2025-12-09T11:42:22.091411,C100227,BEN5728,1472.58,UPI,completed,True,low,True,239.246.152.194,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000096,2025-12-09T11:42:55.091411,C100192,BEN2525,1125.63,UPI,completed,True,medium,True,142.185.237.187,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003035,2025-12-09T11:43:08.091411,C100386,BEN8446,677.75,UPI,completed,True,low,True,142.211.239.27,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000448,2025-12-09T11:43:12.091411,C100169,BEN5526,5236.48,UPI,completed,True,low,True,176.38.120.175,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00000204,2025-12-09T11:43:21.091411,C100181,BEN1510,68.48,UPI,completed,True,high,True,23.128.225.61,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003799,2025-12-09T11:44:28.091411,C100244,BEN9504,5442.88,UPI,completed,True,medium,True,117.194.188.125,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00001989,2025-12-09T11:46:13.091411,C100359,BEN8160,5238.25,NEFT,completed,True,low,True,194.15.100.152,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00003156,2025-12-09T11:46:33.091411,C100277,BEN5957,3124.57,NEFT,completed,True,low,True,231.61.29.186,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002391,2025-12-09T11:46:45.091411,C100363,BEN1033,1069.69,UPI,completed,True,low,True,197.153.114.33,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002339,2025-12-09T11:47:01.091411,C100227,BEN7309,2221.71,UPI,completed,True,low,True,1.67.101.215,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003489,2025-12-09T11:47:28.091411,C100019,BEN5781,1366.62,UPI,completed,True,low,True,75.188.236.43,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001130,2025-12-09T11:47:37.091411,C100281,BEN2817,1768.19,UPI,completed,True,medium,True,21.50.58.60,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002530,2025-12-09T11:47:39.091411,C100093,BEN3222,1212.11,UPI,completed,True,low,True,245.22.117.73,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003503,2025-12-09T11:48:09.091411,C100284,BEN9673,2741.68,UPI,completed,True,high,True,188.114.5.238,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003101,2025-12-09T11:49:25.091411,C100069,BEN6646,496.99,UPI,completed,True,low,True,168.34.43.88,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002821,2025-12-09T11:50:41.091411,C100268,BEN8229,3137.9,UPI,completed,True,medium,True,175.237.19.16,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001170,2025-12-09T11:54:49.091411,C100222,BEN7069,6377.32,NEFT,completed,True,low,True,168.249.228.224,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00002291,2025-12-09T11:56:01.091411,C100086,BEN8973,1642.43,UPI,blocked,True,low,False,232.236.187.249,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003267,2025-12-09T11:58:49.091411,C100369,BEN8269,1146.46,UPI,completed,True,medium,True,4.241.188.202,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001472,2025-12-09T11:59:06.091411,C100035,BEN2670,2190.93,UPI,completed,True,low,True,98.249.90.233,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000720,2025-12-09T11:59:56.091411,C100004,BEN1435,3420.21,UPI,completed,True,low,True,68.187.73.211,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002804,2025-12-09T12:02:41.091411,C100322,BEN7925,691.84,UPI,completed,True,medium,True,54.11.59.165,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002836,2025-12-09T12:02:49.091411,C100181,BEN4755,3844.06,UPI,completed,True,high,True,126.58.203.213,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000798,2025-12-09T12:02:59.091411,C100046,BEN6137,1240.36,UPI,completed,True,low,True,12.90.30.19,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003305,2025-12-09T12:03:37.091411,C100169,BEN5652,4448.76,UPI,completed,True,low,True,188.2.149.87,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000523,2025-12-09T12:03:50.091411,C100140,BEN4999,616.05,UPI,completed,True,medium,True,132.186.21.87,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002067,2025-12-09T12:06:10.091411,C100156,BEN5794,505.73,UPI,completed,True,low,True,110.225.193.41,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000224,2025-12-09T12:09:18.091411,C100111,BEN2965,569.4,RTGS,completed,True,low,True,117.237.71.197,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001933,2025-12-09T12:10:56.091411,C100224,BEN2230,2107.6,UPI,blocked,True,low,False,75.169.102.242,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002802,2025-12-09T12:13:46.091411,C100329,BEN7420,2671.99,UPI,completed,True,low,True,15.182.83.121,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000107,2025-12-09T12:15:55.091411,C100192,BEN8646,1019.61,UPI,completed,True,medium,True,124.17.87.71,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003729,2025-12-09T12:16:27.091411,C100053,BEN6655,1863.09,RTGS,completed,True,low,True,46.83.145.88,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000796,2025-12-09T12:20:41.091411,C100382,BEN5238,6195.75,UPI,completed,True,low,True,106.133.218.27,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000764,2025-12-09T12:21:16.091411,C100085,BEN5006,424.84,UPI,blocked,True,low,False,101.75.64.242,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001188,2025-12-09T12:21:30.091411,C100102,BEN1931,59.79,UPI,blocked,False,high,False,45.135.165.243,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002483,2025-12-09T12:23:04.091411,C100163,BEN7182,228.99,UPI,completed,True,low,True,220.198.232.159,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003320,2025-12-09T12:27:15.091411,C100106,BEN6253,660.19,UPI,completed,True,low,True,66.62.195.89,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002525,2025-12-09T12:29:45.091411,C100231,BEN8758,3352.97,UPI,completed,True,low,True,18.23.99.42,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000554,2025-12-09T12:30:45.091411,C100225,BEN4417,978.96,UPI,completed,False,low,True,31.241.126.190,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002480,2025-12-09T12:32:56.091411,C100351,BEN5386,2156.6,NEFT,completed,False,low,True,96.70.58.215,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000243,2025-12-09T12:33:15.091411,C100149,BEN2075,131.15,UPI,completed,False,low,True,244.161.6.76,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003134,2025-12-09T12:34:20.091411,C100376,BEN5026,322.74,UPI,completed,True,low,True,206.152.167.187,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003704,2025-12-09T12:38:40.091411,C100165,BEN1059,3501.0,UPI,completed,True,medium,True,165.177.186.110,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000668,2025-12-09T12:41:27.091411,C100379,BEN9520,1114.52,UPI,completed,True,medium,True,152.77.206.221,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003327,2025-12-09T12:43:18.091411,C100108,BEN7696,2857.64,UPI,completed,False,medium,True,107.38.116.229,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001065,2025-12-09T12:43:30.091411,C100207,BEN2030,542.45,UPI,reversed,True,low,True,14.89.135.113,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00000458,2025-12-09T12:46:48.091411,C100361,BEN3480,2751.11,UPI,completed,False,low,True,121.156.169.47,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003304,2025-12-09T12:47:26.091411,C100393,BEN3430,2623.4,UPI,completed,False,medium,True,24.93.93.202,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001510,2025-12-09T12:48:30.091411,C100327,BEN9538,834.29,UPI,completed,False,low,True,7.43.151.87,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002936,2025-12-09T12:50:05.091411,C100366,BEN5397,2651.41,NEFT,completed,True,medium,True,124.204.41.195,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002305,2025-12-09T12:51:27.091411,C100266,BEN5667,1095.75,UPI,completed,True,low,True,16.122.229.114,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002985,2025-12-09T12:54:34.091411,C100288,BEN6848,2688.76,RTGS,blocked,True,low,False,102.119.95.249,120,"['ip_reputation', 'rtgs_unusual_small_amount']",STR,deterministic-v1,rules-2025-12-09
TX00002140,2025-12-09T12:55:20.091411,C100079,BEN6250,8736.48,UPI,completed,True,low,True,17.4.55.20,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00000055,2025-12-09T12:58:24.091411,C100124,BEN3777,1872.11,UPI,completed,True,low,True,51.118.28.35,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003864,2025-12-09T12:59:31.091411,C100341,BEN3890,628.48,UPI,completed,True,medium,True,147.68.24.135,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003770,2025-12-09T12:59:55.091411,C100315,BEN1218,953.95,UPI,completed,True,high,True,65.245.46.176,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003067,2025-12-09T13:04:51.091411,C100265,BEN7049,1194.4,UPI,completed,True,medium,True,14.46.72.73,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000287,2025-12-09T13:05:42.091411,C100291,BEN5635,685.26,UPI,completed,True,low,True,200.104.73.166,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002715,2025-12-09T13:06:16.091411,C100056,BEN6210,1997.91,UPI,completed,True,medium,True,133.233.157.236,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002477,2025-12-09T13:07:54.091411,C100220,BEN4730,1447.47,UPI,completed,False,low,True,178.121.128.49,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002188,2025-12-09T13:09:00.091411,C100315,BEN7121,6683.45,UPI,completed,True,high,True,98.220.40.70,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00003448,2025-12-09T13:09:45.091411,C100088,BEN9075,5184.42,UPI,completed,True,high,True,42.215.133.24,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00003469,2025-12-09T13:11:48.091411,C100125,BEN6650,5053.17,UPI,reversed,False,low,False,22.77.60.241,90,"['ip_reputation', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00002208,2025-12-09T13:15:04.091411,C100189,BEN1254,4324.66,UPI,completed,True,medium,True,128.222.203.192,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003002,2025-12-09T13:17:20.091411,C100006,BEN3644,746.81,UPI,completed,True,low,True,5.73.147.132,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000190,2025-12-09T13:17:26.091411,C100069,BEN3589,4600.25,UPI,completed,True,low,True,240.211.229.164,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003632,2025-12-09T13:17:27.091411,C100098,BEN5059,450.33,NEFT,completed,True,low,True,231.69.128.192,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002214,2025-12-09T13:18:54.091411,C100062,BEN3684,647.59,UPI,completed,True,low,True,51.140.186.190,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000149,2025-12-09T13:19:43.091411,C100042,BEN4096,5777.72,UPI,completed,False,medium,True,67.219.138.109,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001491,2025-12-09T13:21:37.091411,C100366,BEN5225,2372.5,UPI,completed,True,medium,True,143.52.124.195,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003462,2025-12-09T13:22:21.091411,C100197,BEN7156,4444.75,UPI,completed,True,low,True,89.98.45.48,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001576,2025-12-09T13:22:29.091411,C100168,BEN3599,1219.87,UPI,blocked,True,medium,False,10.135.148.245,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000479,2025-12-09T13:24:01.091411,C100124,BEN6157,1855.65,UPI,completed,True,low,True,108.59.146.212,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003733,2025-12-09T13:25:23.091411,C100267,BEN5353,2082.38,UPI,completed,True,low,True,182.51.32.39,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000623,2025-12-09T13:25:34.091411,C100133,BEN1396,1443.56,UPI,completed,True,low,True,5.131.196.75,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000315,2025-12-09T13:25:52.091411,C100284,BEN5739,1061.72,UPI,completed,True,high,True,42.190.137.145,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001385,2025-12-09T13:25:56.091411,C100052,BEN5260,1365.54,UPI,completed,True,low,True,64.206.236.192,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002735,2025-12-09T13:27:58.091411,C100015,BEN9089,1288.38,UPI,completed,True,low,True,94.112.123.20,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000726,2025-12-09T13:31:15.091411,C100281,BEN1755,4392.17,UPI,completed,True,medium,True,17.206.75.74,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003807,2025-12-09T13:31:52.091411,C100386,BEN9542,1351.61,UPI,completed,True,low,True,130.168.107.95,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000535,2025-12-09T13:32:20.091411,C100124,BEN6407,6210.45,UPI,completed,True,low,True,195.36.38.134,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00003819,2025-12-09T13:32:44.091411,C100111,BEN1446,1082.37,UPI,completed,True,low,True,2.250.108.133,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000355,2025-12-09T13:32:50.091411,C100384,BEN7032,1053.74,UPI,completed,True,low,True,117.242.175.38,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000771,2025-12-09T13:33:42.091411,C100092,BEN8315,1580.17,UPI,completed,True,low,True,54.138.4.170,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002526,2025-12-09T13:35:51.091411,C100034,BEN2380,6401.06,UPI,reversed,True,low,True,17.170.12.239,45,"['dormant_account_spike', 'auto_reversal_sim']",Medium,deterministic-v1,rules-2025-12-09
TX00000045,2025-12-09T13:38:45.091411,C100124,BEN4921,648.92,UPI,completed,True,low,True,235.53.95.81,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003824,2025-12-09T13:42:16.091411,C100175,BEN3894,689.65,RTGS,completed,True,low,True,37.204.149.129,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00002771,2025-12-09T13:43:42.091411,C100358,BEN9171,3246.16,UPI,completed,True,low,True,164.90.53.56,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001692,2025-12-09T13:46:07.091411,C100376,BEN6022,226.62,UPI,completed,True,low,True,152.118.49.112,0,[],Low,deterministic-v1,rules-2025-12-09
